7 23 10.4077
7 24 8.80992
7 25 6.67321
7 26 4.52317
7 27 2.74344
7 28 2.14979
7 29 1.87831

8 0 4.29757
8 1 4.71996
8 2 4.86979
8 3 4.71996
8 4 4.29757
8 5 4.09748
8 6 4.50583
8 7 4.90557
8 8 5.28764
8 9 5.64275
8 10 5.9618
8 11 6.2362
8 12 6.45834
8 13 6.62183
8 14 6.72191
8 15 6.7556
8 16 6.72191
8 17 6.62183
8 18 6.45834
8 19 6.42314
8 20 8.47978
8 21 10.0177
8 22 10.59
8 23 10.0177
8 24 8.47978
8 25 6.42314
8 26 4.35366
8 27 3.2883
8 28 2.90192
8 29 2.53545

9 0 5.14352
9 1 5.64905
9 2 5.82837
9 3 5.64905
9 4 5.14352
9 5 5.31414
9 6 5.84374
9 7 6.36218
9 8 6.8577
9 9 7.31825
9 10 7.73203
9 11 8.08792
9 12 8.37601
9 13 8.58805
9 14 8.71784
9 15 8.76154
9 16 8.71784
9 17 8.58805
9 18 8.37601
9 19 8.08792
9 20 8.10552
9 21 9.57554
9 22 10.1226
9 23 9.57554
9 24 8.10552
9 25 6.13965
9 26 4.78445
9 27 4.2647
9 28 3.76358
9 29 3.2883

10 0 6.06055
10 1 6.65621
10 2 6.8675
10 3 6.65621
10 4 6.06055
10 5 6.62183
10 6 7.28175
10 7 7.92777
10 8 8.54522
10 9 9.11911
10 10 9.63471
10 11 10.0782
10 12 10.4372
10 13 10.7014
10 14 10.8631
10 15 10.9176
10 16 10.8631
10 17 10.7014
10 18 10.4372
10 19 10.0782
10 20 9.63471
10 21 9.11911
10 22 9.60885
10 23 9.08958
10 24 7.69416
10 25 6.62183
10 26 5.9618
10 27 5.31414
10 28 4.68971
10 29 4.09748

11 0 7.03036
11 1 7.72134
11 2 7.96644
11 3 7.72134
11 4 7.13757
11 5 7.92777
11 6 8.71784
11 7 9.49126
11 8 10.2305
11 9 10.9176
11 10 11.5348
11 11 12.0658
11 12 12.4955
11 13 12.8119
11 14 13.0055
11 15 13.0707
11 16 13.0055
11 17 12.8119
11 18 12.4955
11 19 12.0658
11 20 11.5348
11 21 10.9176
11 22 10.2305
11 23 9.49126
11 24 8.71784
11 25 7.92777
11 26 7.13757
11 27 6.36218
11 28 5.61461
11 29 4.90557

12 0 8.02892
12 1 8.81805
12 2 9.09796
12 3 8.81805
12 4 8.21015
12 5 9.11911
12 6 10.0279
12 7 10.9176
12 8 11.7679
12 9 12.5582
12 10 13.2682
12 11 13.8789
12 12 14.3733
12 13 14.7372
12 14 14.9599
12 15 15.0349
12 16 14.9599
12 17 14.7372
12 18 14.3733
12 19 13.8789
12 20 13.2682
12 21 12.5582
12 22 11.7679
12 23 10.9176
12 24 10.0279
12 25 9.11911
12 26 8.21015
12 27 7.31825
12 28 6.45834
12 29 5.64275

13 0 9.02716
13 1 9.91439
13 2 10.2291
13 3 9.91439
13 4 9.07362
13 5 10.0782
13 6 11.0825
13 7 12.0658
13 8 13.0055
13 9 13.8789
13 10 14.6637
13 11 15.3386
13 12 15.8849
13 13 16.2871
13 14 16.5332
13 15 16.6161
13 16 16.5332
13 17 16.2871
13 18 15.8849
13 19 15.3386
13 20 14.6637
13 21 13.8789
13 22 13.0055
13 23 12.0658
13 24 11.0825
13 25 10.0782
13 26 9.07362
13 27 8.08792
13 28 7.13757
13 29 6.2362

14 0 9.99215
14 1 10.9742
14 2 11.3226
14 3 10.9742
14 4 9.99215
14 5 10.7014
14 6 11.7679
14 7 12.8119
14 8 13.8097
14 9 14.7372
14 10 15.5704
14 11 16.2871
14 12 16.8672
14 13 17.2942
14 14 17.5556
14 15 17.6436
14 16 17.5556
14 17 17.2942
14 18 16.8672
14 19 16.2871
14 20 15.5704
14 21 14.7372
14 22 13.8097
14 23 12.8119
14 24 11.7679
14 25 10.7014
14 26 9.63471
14 27 8.58805
14 28 7.57893
14 29 6.62183

15 0 10.8888
15 1 11.959
15 2 12.3387
15 3 11.959
15 4 10.8888
15 5 10.9176
15 6 12.0056
15 7 13.0707
15 8 14.0887
15 9 15.0349
15 10 15.8849
15 11 16.6161
15 12 17.208
15 13 17.6436
15 14 17.9102
15 15 18
15 16 17.9102
15 17 17.6436
15 18 17.208
15 19 16.6161
15 20 15.8849
15 21 15.0349
15 22 14.0887
15 23 13.0707
15 24 12.0056
15 25 10.9176
15 26 9.82934
15 27 8.76154
15 28 7.73203
15 29 6.7556

16 0 11.682
16 1 12.8302
16 2 13.2375
16 3 12.8302
16 4 11.682
16 5 10.7014
16 6 11.7679
16 7 12.8119
16 8 13.8097
16 9 14.7372
16 10 15.5704
16 11 16.2871
16 12 16.8672
16 13 17.2942
16 14 17.5556
16 15 17.6436
16 16 17.5556
16 17 17.2942
16 18 16.8672
16 19 16.2871
16 20 15.5704
16 21 14.7372
16 22 13.8097
16 23 12.8119
16 24 11.7679
16 25 10.7014
16 26 9.63471
16 27 8.58805
16 28 7.57893
16 29 6.62183

17 0 12.3387
17 1 13.5514
17 2 13.9815
17 3 13.5514
17 4 12.3387
17 5 10.5538
17 6 11.0825
17 7 12.0658
17 8 13.0055
17 9 13.8789
17 10 14.6637
17 11 15.3386
17 12 15.8849
17 13 16.2871
17 14 16.5332
17 15 16.6161
17 16 16.5332
17 17 16.2871
17 18 15.8849
17 19 15.3386
17 20 14.6637
17 21 13.8789
17 22 13.0055
17 23 12.0658
17 24 11.0825
17 25 10.0782
17 26 9.07362
17 27 8.08792
17 28 7.13757
17 29 6.2362

18 0 12.8302
18 1 14.0912
18 2 14.5385
18 3 14.0912
18 4 12.8302
18 5 10.9742
18 6 10.0279
18 7 10.9176
18 8 11.7679
18 9 12.5582
18 10 13.2682
18 11 13.8789
18 12 14.3733
18 13 14.7372
18 14 14.9599
18 15 15.0349
18 16 14.9599
18 17 14.7372
18 18 14.3733
18 19 13.8789
18 20 13.2682
18 21 12.5582
18 22 11.7679
18 23 10.9176
18 24 10.0279
18 25 9.11911
18 26 8.21015
18 27 7.31825
18 28 6.45834
18 29 5.64275

19 0 13.1344
19 1 14.4254
19 2 14.8833
19 3 14.4254
19 4 13.1344
19 5 11.2345
19 6 9.02716
19 7 9.49126
19 8 10.2305
19 9 10.9176
19 10 11.5348
19 11 12.0658
19 12 12.4955
19 13 12.8119
19 14 13.0055
19 15 13.0707
19 16 13.0055
19 17 12.8119
19 18 12.4955
19 19 12.0658
19 20 11.5348
19 21 10.9176
19 22 10.2305
19 23 9.49126
19 24 8.71784
19 25 7.92777
19 26 7.13757
19 27 6.36218
19 28 5.61461
19 29 4.90557

20 0 13.2375
20 1 14.5385
20 2 15
20 3 14.5385
20 4 13.2375
20 5 11.3226
20 6 9.09796
20 7 7.92777
20 8 8.54522
20 9 9.11911
20 10 9.63471
20 11 10.0782
20 12 10.4372
20 13 10.7014
20 14 10.8631
20 15 10.9176
20 16 10.8631
20 17 10.7014
20 18 10.4372
20 19 10.0782
20 20 9.63471
20 21 9.11911
20 22 8.54522
20 23 7.92777
20 24 7.28175
20 25 6.62183
20 26 5.9618
20 27 5.31414
20 28 4.68971
20 29 4.09748

21 0 13.1344
21 1 14.4254
21 2 14.8833
21 3 14.4254
21 4 13.1344
21 5 11.2345
21 6 9.02716
21 7 6.81406
21 8 6.8577
21 9 7.31825
21 10 7.73203
21 11 8.08792
21 12 8.37601
21 13 8.58805
21 14 8.71784
21 15 8.76154
21 16 8.71784
21 17 8.58805
21 18 8.37601
21 19 8.08792
21 20 7.73203
21 21 7.31825
21 22 6.8577
21 23 6.36218
21 24 5.84374
21 25 5.31414
21 26 4.78445
21 27 4.2647
21 28 3.76358
21 29 3.2883

22 0 12.8302
22 1 14.0912
22 2 14.5385
22 3 14.0912
22 4 12.8302
22 5 10.9742
22 6 8.81805
22 7 6.65621
22 8 5.28764
22 9 5.64275
22 10 5.9618
22 11 6.2362
22 12 6.45834
22 13 6.62183
22 14 6.72191
22 15 6.7556
22 16 6.72191
22 17 6.62183
22 18 6.45834
22 19 6.2362
22 20 5.9618
22 21 5.64275
22 22 5.28764
22 23 4.90557
22 24 4.50583
22 25 4.09748
22 26 3.68906
22 27 3.2883
22 28 2.90192
22 29 2.53545

23 0 12.3387
23 1 13.5514
23 2 13.9815
23 3 13.5514
23 4 12.3387
23 5 10.5538
23 6 8.48023
23 7 6.40121
23 8 4.53914
23 9 4.18025
23 10 4.41661
23 11 4.61989
23 12 4.78445
23 13 4.90557
23 14 4.97971
23 15 5.00467
23 16 4.97971
23 17 4.90557
23 18 4.78445
23 19 4.61989
23 20 4.41661
23 21 4.18025
23 22 3.91718
23 23 3.63414
23 24 3.338
23 25 3.03549
23 26 2.73292
23 27 2.43604
23 28 2.14979
23 29 1.87831

24 0 11.682
24 1 12.8302
24 2 13.2375
24 3 12.8302
24 4 11.682
24 5 9.99215
24 6 8.02892
24 7 6.06055
24 8 4.29757
24 9 2.97538
24 10 3.14361
24 11 3.2883
24 12 3.40543
24 13 3.49164
24 14 3.54441
24 15 3.56218
24 16 3.54441
24 17 3.49164
24 18 3.40543
24 19 3.2883
24 20 3.14361
24 21 2.97538
24 22 2.78813
24 23 2.58667
24 24 2.37589
24 25 2.16057
24 26 1.94521
24 27 1.7339
24 28 1.53016
24 29 1.33692

25 0 10.8888
25 1 11.959
25 2 12.3387
25 3 11.959
25 4 10.8888
25 5 9.31371
25 6 7.48378
25 7 5.64905
25 8 4.00578
25 9 2.66842
25 10 2.14979
25 11 2.24874
25 12 2.32884
25 13 2.3878
25 14 2.42389
25 15 2.43604
25 16 2.42389
25 17 2.3878
25 18 2.32884
25 19 2.24874
25 20 2.14979
25 21 2.03475
25 22 1.91191
25 23 1.80859
25 24 1.62478
25 25 1.47753
25 26 1.33026
25 27 1.18575
25 28 1.04642
25 29 0.914271

26 0 9.99215
26 1 10.9742
26 2 11.3226
26 3 10.9742
26 4 9.99215
26 5 8.54674
26 6 6.8675
26 7 5.18386
26 8 3.67591
26 9 2.44868
26 10 1.53235
26 11 1.47753
26 12 1.53016
26 13 1.5689
26 14 1.59261
26 15 1.60059
26 16 1.59261
26 17 1.5689
26 18 1.53016
26 19 1.47753
26 20 1.41251
26 21 1.53626
26 22 1.62402
26 23 1.53626
26 24 1.30042
26 25 0.98502
26 26 0.874041
26 27 0.77909
26 28 0.687545
26 29 0.600719

27 0 9.02716
27 1 9.91439
27 2 10.2291
27 3 9.91439
27 4 9.02716
27 5 7.72134
27 6 6.20427
27 7 4.68323
27 8 3.32091
27 9 2.2122
27 10 1.38436
27 11 0.932741
27 12 0.965964
27 13 0.990418
27 14 1.00539
27 15 1.01043
27 16 1.00539
27 17 0.990418
27 18 0.965964
27 19 0.932741
27 20 1.09696
27 21 1.29591
27 22 1.36994
27 23 1.29591
27 24 1.09696
27 25 0.830911
27 26 0.5632
27 27 0
27 28 0
27 29 0

28 0 8.02892
28 1 8.81805
28 2 9.09796
28 3 8.81805
28 4 8.02892
28 5 6.8675
28 6 5.51819
28 7 4.16535
28 8 2.95368
28 9 1.96757
28 10 1.23127
28 11 0.723829
28 12 0.585887
28 13 0.600719
28 14 0.609798
28 15 0.612854
28 16 0.609798
28 17 0.600719
28 18 0.585887
28 19 0.696063
28 20 0.918937
28 21 1.0856
28 22 1.14761
28 23 1.0856
28 24 0.918937
28 25 0.696063
28 26 0
28 27 0
28 28 0
28 29 0

29 0 7.03036
29 1 7.72134
29 2 7.96644
29 3 7.72134
29 4 7.03036
29 5 6.01338
29 6 4.83189
29 7 3.6473
29 8 2.58632
29 9 1.72286
29 10 1.07814
29 11 0.633806
29 12 0
29 13 0
29 14 0
29 15 0
29 16 0
29 17 0
29 18 0
29 19 0.579063
29 20 0.764475
29 21 0.903121
29 22 0.954714
29 23 0.903121
29 24 0.764475
29 25 0.579063
29 26 0
29 27 0
29 28 0
29 29 0

